X,Y,CCN,ADDRESS,DATE_OF_OFFENSE,TIME_OF_OFFENSE,DATE_OFFENSE_RECORDED,REPORT_YEAR,MONTH,POLICE_DISTRICT,WARD,TYPE_OF_HATE_BIAS,TARGETED_GROUP,TOP_OFFENSE_TYPE,MAR_ID,MAR_XCOORD,MAR_YCOORD,MAR_LATITUDE,MAR_LONGITUDE,SE_ANNO_CAD_DATA,GLOBALID,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,OBJECTID,SHAPE
-76.9852894837467,38.9108942525027,18193046,1800 block of West Virginia Ave NE,2018/11/13 05:00:00+00,1415,2018/11/13 05:00:00+00,2018,11,5D,Ward 5,Gender Identity/Expression,,Assault w/Significant Bodily Injury,809754,401276.05,138113.89,38.91088646,-76.9852872,,{4BF3179C-01CB-4792-B5F4-85627F318280},,,MPD,2024/02/16 21:02:52+00,2722,
-77.0570374919127,38.9056671333183,18195310,1200 block of 28th ST NW,2018/11/16 05:00:00+00,2358,2018/11/17 05:00:00+00,2018,11,2D,Ward 2,Ethnicity/National Origin,Middle Eastern,Robbery,810324,395052.94,137535.08,38.90565935,-77.05703519,,{9B21BDF4-8983-44FE-B31E-07A100839702},,,MPD,2024/02/16 21:02:52+00,2723,
-77.0176370262884,38.8778743896329,18195111,1000 block of 4th St SW,2018/11/16 05:00:00+00,1918,2018/11/16 05:00:00+00,2018,11,1D,Ward 6,Political Affiliation,,Destruction of Property,815976,398469.82,134448.47,38.87786661,-77.01763474,,{7EF4CA45-CD8B-4373-8A09-C31AF986701C},,,MPD,2024/02/16 21:02:52+00,2724,
-77.0622622073907,38.9649135181152,18196360,3000 block of McKInley St NW,2018/11/18 05:00:00+00,1809,2018/11/18 05:00:00+00,2018,11,2D,Ward 4,Ethnicity/National Origin,Jewish,Displaying Symbols,801180,394604.25,144112.24,38.96490572,-77.0622599,,{24349B95-B3D9-465E-808C-DAF3DBE97065},,,MPD,2024/02/16 21:02:52+00,2725,
-77.0824507393604,38.9521151445292,18197504,4200 block of Davenport St NW,2018/11/20 05:00:00+00,1157,2018/11/20 05:00:00+00,2018,11,2D,Ward 3,Ethnicity/National Origin,Jewish,Displaying Symbols,812734,392853.33,142692.89,38.95210735,-77.08244843,,{1E1A5DC9-7CFE-4FD6-AE45-5C0C288BAB1F},,,MPD,2024/02/16 21:02:52+00,2726,
-77.0396554650008,38.9246640795471,18199839,1700 block of Columbia Rd NW,2018/11/24 05:00:00+00,2019,2018/11/24 05:00:00+00,2018,11,3D,Ward 1,Ethnicity/National Origin,Latino/Hispanic,Simple Assault,800952,396561.52,139643.1,38.92465629,-77.03965317,,{7D4CE1E1-8B5A-4BE8-BFA1-7295EFF73D73},,,MPD,2024/02/16 21:02:52+00,2727,
-77.0706899567347,38.9514188506959,18202245,3600 block of Cumberland St NW,2018/11/28 05:00:00+00,1957,2018/11/28 05:00:00+00,2018,11,2D,Ward 3,Race,Black,Simple Assault,803719,393872.7,142614.74,38.95141105,-77.07068765,,{E02DEFA8-41B9-49C5-9785-F913628A5560},,,MPD,2024/02/16 21:02:52+00,2728,
-77.0396125289498,38.9231455613056,18202971,1700 block of Euclid St NW,2018/11/29 05:00:00+00,1956,2018/11/29 05:00:00+00,2018,11,3D,Ward 1,Race,Black,Destruction of Property,803896,396565.17,139474.53,38.92313777,-77.03961023,,{690A03D0-8BB5-41CA-8AD6-8C384CC52DA2},,,MPD,2024/02/16 21:02:52+00,2729,
-76.9943300520729,38.9045237967499,18210281,800 block of Florida Ave NE,2018/12/11 05:00:00+00,1912,2018/12/11 05:00:00+00,2018,12,5D,Ward 6,Religion,Muslim,Stalking,802627,400492,137406.63,38.90451601,-76.99432777,,{1DF1CCF7-F78F-4035-B82E-50C35E9CC571},,,MPD,2024/02/16 21:02:52+00,2730,
-77.0499797096587,38.9025337467168,18211517,2300 block of K St NW,2018/12/13 05:00:00+00,1827,2018/12/13 05:00:00+00,2018,12,2D,Ward 2,Ethnicity/National Origin,Jewish,Displaying Symbols,805065,395664.92,137186.89,38.90252596,-77.04997741,,{64AF1A34-70BF-4CA5-9297-D57429C2BC76},,,MPD,2024/02/16 21:02:52+00,2731,
-77.032472004257,38.927056473517,18212348,2900 block of 14th St NW,2018/12/14 05:00:00+00,2330,2018/12/15 05:00:00+00,2018,12,3D,Ward 1,Gender Identity/Expression,,Threats,815306,397184.52,139908.43,38.92704868,-77.03246971,,{645F6E94-6185-4A1A-83BF-27FD81470F9B},,,MPD,2024/02/16 21:02:52+00,2732,
-77.0441489691382,38.9093726239182,18213058,Unit block of Dupont Cir NW,2018/12/16 05:00:00+00,0315,2018/12/16 05:00:00+00,2018,12,2D,Ward 2,Ethnicity/National Origin,Middle Eastern,Simple Assault,810713,396171.05,137945.8,38.90936484,-77.04414667,,{213CD8F2-FCD8-4DF0-A861-729926CFB45C},,,MPD,2024/02/16 21:02:52+00,2733,
-77.042569950854,38.9056616800266,18214628,1800 block of M St NW,2018/12/18 05:00:00+00,1710,2018/12/18 05:00:00+00,2018,12,2D,Ward 2,Race,Black,Threats,809121,396307.81,137533.79,38.90565389,-77.04256765,,{D5741AD3-BB14-4A73-9F0B-3CC8D8864A54},,,MPD,2024/02/16 21:02:52+00,2734,
-77.0441489691382,38.9093726239182,18215198,Unit block of Dupont Cir NW,2018/12/19 05:00:00+00,1745,2018/12/19 05:00:00+00,2018,12,2D,Ward 2,Religion,Muslim,Simple Assault,810713,396171.05,137945.8,38.90936484,-77.04414667,,{25E01571-E33F-4EA0-929C-E45C9FC6C7BC},,,MPD,2024/02/16 21:02:52+00,2735,
-77.0291108527394,38.9361347612576,18217302,1100 block of Spring Rd NW,2018/12/23 05:00:00+00,0038,2018/12/23 05:00:00+00,2018,12,4D,Ward 1,Religion,Muslim,Threats,806048,397476.29,140916.1,38.93612697,-77.02910856,,{E3D0CBE6-F9A7-440F-A61C-4B21A30B7AF9},,,MPD,2024/02/16 21:02:52+00,2736,
-77.0376834267387,38.9859162649488,18218031,1600 block of Kalmia RD NW,2018/12/24 05:00:00+00,1325,2018/12/24 05:00:00+00,2018,12,3D,Ward 4,Ethnicity/National Origin,Asian,Simple Assault,806432,396735.33,146442.58,38.98590846,-77.03768113,,{F6DA8B9A-56CF-4AC2-BD1F-084A3B61DE8D},,,MPD,2024/02/16 21:02:52+00,2737,
-77.0434550360601,38.9047078200087,18220101,1100 block of 19th St NW,2018/12/27 05:00:00+00,1730,2018/12/28 05:00:00+00,2018,12,2D,Ward 2,Gender Identity/Expression,,Threats,800787,396230.99,137427.94,38.90470003,-77.04345274,,{2E70D7E9-F704-431D-84FC-F350EDAC74B3},,,MPD,2024/02/16 21:02:52+00,2738,
-77.0106955003239,38.8677714968423,18220971,1800 block of Half St SW,2018/12/30 05:00:00+00,0045,2018/12/30 05:00:00+00,2018,12,1D,Ward 6,Ethnicity/National Origin,Latino/Hispanic,Simple Assault,800314,399072.01,133326.88,38.86776372,-77.01069322,,{AC6E81B4-5733-4852-AEF0-2006150406CB},,,MPD,2024/02/16 21:02:52+00,2739,
-76.9798924552966,38.8701148161119,18221059,1600 block of 17th Pl SE,2018/12/30 05:00:00+00,0245,2018/12/30 05:00:00+00,2018,12,6D,Ward 8,Sexual Orientation,,ADW,803543,401745.13446357,133587.1435134,38.87010703,-76.97989018,,{CC9E83D2-D274-45BF-9937-9BAD815481EB},,,MPD,2024/02/16 21:02:52+00,2740,
-77.0596116855645,38.902600214737,19001623,3000 block of K St NW,2019/01/01 05:00:00+00,0052,2019/01/03 05:00:00+00,2019,1,2D,Ward 2,Ethnicity/National Origin,Middle Eastern,Simple Assault,801873,394829.44,137194.77,38.90259243,-77.05960938,,{547F6408-CDCC-47FD-99EA-E581259AFA8B},,,MPD,2024/02/16 21:02:52+00,2741,
-76.9889073573149,38.9064200261533,19002287,1100 block of Owen Pl NE,2019/01/04 05:00:00+00,1406,2019/01/04 05:00:00+00,2019,1,5D,Ward 5,Gender Identity/Expression,,Simple Assault,810927,400962.33,137617.17,38.90641224,-76.98890508,,{D83BD05F-9DC2-4BAD-B361-6B92BAF91D37},,,MPD,2024/02/16 21:02:52+00,2742,
-76.9726699708521,38.8497432912275,19006769,2200 block of Savannah Ter SE,2019/01/11 05:00:00+00,2214,2019/01/10 05:00:00+00,2019,1,7D,Ward 8,Ethnicity/National Origin,Latino/Hispanic,Robbery,805920,402372.58,131325.92,38.84973551,-76.9726677,,{09C2EBAC-791C-422A-AB58-568A7D1268F1},,,MPD,2024/02/16 21:02:52+00,2743,
-76.9911288102768,38.8442283263644,19007623,1100 block of Alabama Ave SE,2019/01/13 05:00:00+00,1908,2019/01/13 05:00:00+00,2019,1,7D,Ward 8,Sexual Orientation,,Simple Assault,810812,400770.32070267,130713.40274273,38.84422055,-76.99112653,,{1F987E8A-634A-4F74-B2B0-0A846DC2E0FE},,,MPD,2024/02/16 21:02:52+00,2744,
-77.0246367626532,38.9170041971694,19009200,900 block of U St NW,2019/01/16 05:00:00+00,2052,2019/01/16 05:00:00+00,2019,1,3D,Ward 1,Race,Black,Threats,813703,397863.62,138792.33,38.91699641,-77.02463447,,{26FC8660-503A-40F2-8AE6-4EA4E182B4CE},,,MPD,2024/02/16 21:02:52+00,2745,
-76.9908844693989,38.9310658156571,19009463,3300 block of 12th ST NE,2019/01/17 05:00:00+00,1044,2019/01/17 05:00:00+00,2019,1,5D,Ward 5,Race,White,Simple Assault,809765,400790.57,140353.04,38.93105802,-76.99088219,,{E4FADDFA-AC4D-408C-A5A9-592BB02E392E},,,MPD,2024/02/16 21:02:52+00,2746,
-76.988556726398,38.9080255503212,19015763,1600 block of West Virginia Ave NE,2019/01/27 05:00:00+00,2030,2019/01/27 05:00:00+00,2019,1,5D,Ward 5,Sexual Orientation,,Simple Assault,804438,400992.72,137795.4,38.90801776,-76.98855445,,{E5F499DB-4DAF-4DC4-82F2-EF69654F0634},,,MPD,2024/02/16 21:02:52+00,2747,
-77.0266091529734,38.9312791606845,19016527,3300 block of Sherman Ave NW,2019/01/29 05:00:00+00,0613,2019/01/29 05:00:00+00,2019,1,4D,Ward 1,Gender Identity/Expression,,Threats,801008,397693.03,140377.02,38.93127137,-77.02660686,,{954CDD26-9605-4734-8A42-35027376D078},,,MPD,2024/02/16 21:02:52+00,2748,
-76.9984652454303,38.8463443116407,19017588,500 block of Mellon St SE,2019/01/30 05:00:00+00,2100,2019/01/30 05:00:00+00,2019,1,7D,Ward 8,Gender Identity/Expression,,ADW,802401,400133.42860608,130948.25547895,38.84633653,-76.99846297,,{1980FF53-6391-44C6-A023-802164ED8D64},,,MPD,2024/02/16 21:02:52+00,2749,
-77.0376444964167,38.9321167824464,19019045,1600 block of Park Rd NW,2019/02/02 05:00:00+00,0940,2019/02/02 05:00:00+00,2019,2,3D,Ward 1,Sexual Orientation,,Threats,800409,396736.24,140470.34,38.93210899,-77.0376422,,{78C1CCC1-C57B-4BDF-93C5-BED5692A749B},,,MPD,2024/02/16 21:02:52+00,2750,
-76.9476497764775,38.8966636721616,19021139,4000 block of Minnesota Ave NE,2019/02/05 05:00:00+00,1909,2019/02/05 05:00:00+00,2019,2,6D,Ward 7,Sexual Orientation,,Threats,816435,404541.47,136535.38,38.89665588,-76.94764751,,{C3A99404-A92E-452A-BC23-8B53143E4732},,,MPD,2024/02/16 21:02:52+00,2751,
-77.0329954982854,38.9226368451182,19022625,1400 block of Clifton St NW,2019/02/08 05:00:00+00,0048,2019/02/08 05:00:00+00,2019,2,3D,Ward 1,Ethnicity/National Origin,Black/African,Simple Assault,811066,397138.95,139417.83,38.92262905,-77.0329932,,{142D8D0B-FE95-4B70-A085-65E00ADAB37F},,,MPD,2024/02/16 21:02:52+00,2752,
-77.0429519042563,38.9224992955308,19023967,1800 block of Columbia Rd NW,2019/02/10 05:00:00+00,0309,2019/02/10 05:00:00+00,2019,2,3D,Ward 1,Ethnicity/National Origin,Arab/Middle Eastern,Simple Assault,807751,396275.56,139402.92,38.9224915,-77.04294961,,{19708B6D-AD11-4DD4-BC0B-EFBADE078DE9},,,MPD,2024/02/16 21:02:52+00,2753,
-77.0244008704367,38.9369769444542,19025342,3700 block of Georgia Ave NW,2019/02/12 05:00:00+00,1739,2019/02/12 05:00:00+00,2019,2,4D,Ward 4,Ethnicity/National Origin,Latino/Hispanic,Simple Assault,809816,397884.67,141009.47,38.93696915,-77.02439858,,{25AA1EB4-C010-4A68-BF44-B62A5CD9E6DD},,,MPD,2024/02/16 21:02:52+00,2754,
-77.0418614487736,38.92013302379,19028126,2300 block of 18th St NW,2019/02/16 05:00:00+00,2341,2019/02/17 05:00:00+00,2019,2,3D,Ward 1,Sexual Orientation,,Simple Assault,806244,396370,139140.2,38.92012523,-77.04185915,,{D7B8878E-8F03-42E7-84CF-72B49C24CC90},,,MPD,2024/02/16 21:02:52+00,2755,
-76.9973070988233,38.9002111525877,19029102,600 block of H St NE,2019/02/18 05:00:00+00,2025,2019/02/20 05:00:00+00,2019,2,1D,Ward 6,Sexual Orientation,,Simple Assault,807444,400233.79,136927.88,38.90020336,-76.99730482,,{C2BC27D7-9C1A-48CD-96C2-6B34AE0BA034},,,MPD,2024/02/16 21:02:52+00,2756,
-77.023968880254,38.9162879934177,19031660,1900 block of 9th St NW,2019/02/23 05:00:00+00,0326,2019/02/23 05:00:00+00,2019,2,3D,Ward 1,Sexual Orientation,,Threats,800252,397921.52,138712.81,38.9162802,-77.02396659,,{248FDFE7-D7E3-4FC6-B653-9C0F71B40E71},,,MPD,2024/02/16 21:02:52+00,2757,
-76.9830526714336,38.8447019802812,19032598,1500 block of Savannah St SE,2019/02/24 05:00:00+00,2025,2019/02/24 05:00:00+00,2019,2,7D,Ward 8,Gender Identity/Expression,,Robbery,805970,401471.41401532,130766.08066278,38.8446942,-76.9830504,,{245D1F2F-4329-4952-8025-580CC4927580},,,MPD,2024/02/16 21:02:52+00,2758,
-77.0284620571771,38.9502764925737,19033038,4900 block of Arkansas Ave NW,2019/02/25 05:00:00+00,1635,2019/02/25 05:00:00+00,2019,2,4D,Ward 4,Race,Black,ADW,811276,397533.03,142485.94,38.9502687,-77.02845976,,{CC2690B1-3100-4593-89D9-D5F9E8E1D811},,,MPD,2024/02/16 21:02:52+00,2759,
-77.0143985988513,38.9160906607538,19035905,1900 block of 2nd ST NW,2019/03/02 05:00:00+00,0930,2019/03/02 05:00:00+00,2019,3,3D,Ward 1,Ethnicity/National Origin,Asian,Damage/Defacing/Destruction of Property,814469,398751.49,138690.73,38.91608287,-77.01439631,,{EBFA79DF-D21B-4328-84BE-A82967660178},,,MPD,2024/02/16 21:02:52+00,2760,
-77.0365277298009,38.9091768914781,19037251,1400 block of 16th St NW,2019/03/04 05:00:00+00,1750,2019/03/04 05:00:00+00,2019,3,2D,Ward 2,Ethnicity/National Origin,Jewish,Damage/Defacing/Destruction of Property,809486,396832.05,137923.78,38.9091691,-77.03652543,,{9B4D389E-24B5-4E33-BCF5-2ABA57AB9693},,,MPD,2024/02/16 21:02:52+00,2761,
-76.9829381442378,38.882843144167,19037814,1500 block of E St SE,2019/03/05 05:00:00+00,1303,2019/03/05 05:00:00+00,2019,3,1D,Ward 7,Race,White,Damage/Defacing/Destruction of Property,803982,401480.56502333,135000.02997871,38.88283536,-76.98293587,,{DEA2B86A-0370-4C42-A726-A167DB8E9BF6},,,MPD,2024/02/16 21:02:52+00,2762,
-77.0413596307263,38.9060696526083,19038064,1200 block of Connecticut Ave NW,2019/03/06 05:00:00+00,0203,2019/03/06 05:00:00+00,2019,3,2D,Ward 2,Sexual Orientation,,Simple Assault,810964,396412.81,137579.03,38.90606186,-77.04135733,,{D804DF0E-D607-4835-A25B-C1E8E222FE82},,,MPD,2024/02/16 21:02:52+00,2763,
-77.0085572436584,38.9105831761051,19039083,Unit block of Florida Ave  NE,2019/03/07 05:00:00+00,1749,2019/03/07 05:00:00+00,2019,3,5D,Ward 5,Gender Identity/Expression,,Threats,812113,399258.02,138079.29,38.91057539,-77.00855496,,{B15F93B0-9941-46D9-82CC-31388CD0C41E},,,MPD,2024/02/16 21:02:52+00,2764,
-77.0501265594716,38.9013503458246,19040975,900 block of 23rd St NW,2019/03/08 05:00:00+00,1430,2019/03/11 04:00:00+00,2019,3,2D,Ward 2,Race,Black,Damage/Defacing/Destruction of Property,807538,395652.11,137055.53,38.90134256,-77.05012426,,{70D8FD61-C47F-44F9-8285-BE2F2D3E479B},,,MPD,2024/02/16 21:02:52+00,2765,
-77.0441810510907,38.902533381105,19044824,1900 block of K St NW,2019/03/09 05:00:00+00,1954,2019/03/16 04:00:00+00,2019,3,2D,Ward 2,Sex/Gender,Female,Threats,809047,396167.9,137186.59,38.90252559,-77.04417875,,{24FDB451-9010-4EA2-907F-09BE37641F1C},,,MPD,2024/02/16 21:02:52+00,2766,
-77.0799396241634,38.9483648501849,19040901,4500 block of Wisconsin Ave NW,2019/03/10 05:00:00+00,2251,2019/03/10 05:00:00+00,2019,3,2D,Ward 3,Ethnicity/National Origin,Latino/Hispanic,Simple Assault,803221,393070.63,142276.38,38.94835706,-77.07993731,,{90040690-7258-4DD8-8B52-10F08471294E},,,MPD,2024/02/16 21:02:52+00,2767,
-77.0229492694237,38.9003517115703,19043761,800 block of 8th St NW,2019/03/11 04:00:00+00,1147,2019/03/15 04:00:00+00,2019,3,1D,Ward 2,Ethnicity/National Origin,Jewish,Threats,801611,398009.5,136943.73,38.90034392,-77.02294698,,{64A4BA55-C5B0-4DEF-B59E-73EB56F44CAB},,,MPD,2024/02/16 21:02:52+00,2768,
-77.0434550360601,38.9047078200087,19045789,1100 block of 19th St NW,2019/03/15 04:00:00+00,1545,2019/03/18 04:00:00+00,2019,3,2D,Ward 2,Gender Identity/Expression,,Threats,800787,396230.99,137427.94,38.90470003,-77.04345274,,{C7B5FA8F-43CE-4F1B-88BC-6683824D9BC8},,,MPD,2024/02/16 21:02:52+00,2769,
-76.9408999281467,38.8967845544147,19043993,4200 block of Edson Pl NE,2019/03/15 04:00:00+00,1614,2019/03/15 04:00:00+00,2019,3,6D,Ward 7,Ethnicity/National Origin,Black/African,Simple Assault,802056,405126.99635471,136549.15631615,38.89677676,-76.94089766,,{BBEFDA84-96B2-4032-ABBF-CD17F5E1E59A},,,MPD,2024/02/16 21:02:52+00,2770,
-77.0101528727124,38.9025229175018,19043732,Unit block of K St NW,2019/03/15 04:00:00+00,0811,2019/03/15 04:00:00+00,2019,3,1D,Ward 6,Ethnicity/National Origin,Latino/Hispanic,Threats,805138,399119.53,137184.55,38.90251513,-77.01015059,,{C75D76F1-35D3-4C81-9789-1AAC024695CE},,,MPD,2024/02/16 21:02:52+00,2771,
-77.0319558970722,38.9159364685239,19043676,1900 block of 14th St NW,2019/03/15 04:00:00+00,0213,2019/03/15 04:00:00+00,2019,3,3D,Ward 2,Sexual Orientation,,Simple Assault,810664,397228.84,138674,38.91592868,-77.0319536,,{C7BA1F88-F3D8-4FD2-B8D0-422CE01379DA},,,MPD,2024/02/16 21:02:52+00,2772,
-77.0497314190162,38.9020886596304,19046574,Unit block of Washington Cir NW,2019/03/19 04:00:00+00,1757,2019/03/19 04:00:00+00,2019,3,2D,Ward 2,Ethnicity/National Origin,Jewish,Damage/Defacing/Destruction of Property,814875,395686.43,137137.47,38.90208087,-77.04972912,,{7F677AB4-ED76-4A79-AB4F-299E3F38D86F},,,MPD,2024/02/16 21:02:52+00,2773,
-77.0265375196193,38.9817541962763,19048300,7500 block of Georgia Ave NW,2019/03/22 04:00:00+00,1421,2019/03/22 04:00:00+00,2019,3,4D,Ward 4,Gender Identity/Expression,,Threats,800507,397700.87,145980.21,38.98174639,-77.02653522,,{6332EA06-4223-455B-89B6-D669CBEA76CC},,,MPD,2024/02/16 21:02:52+00,2774,
-77.0348893554683,38.9355600710027,19051011,1500 block of Ogden St NW,2019/03/22 04:00:00+00,2000,2019/03/26 04:00:00+00,2019,3,4D,Ward 1,Ethnicity/National Origin,Jamaican,Simple Assault,803978,396975.27,140852.48,38.93555228,-77.03488706,,{ACA6F465-8C88-4DF1-8763-1EFE153DBDC3},,,MPD,2024/02/16 21:02:52+00,2775,
-77.0494783313015,38.9007066145196,19049304,2200 block of I St NW,2019/03/24 04:00:00+00,0023,2019/03/24 04:00:00+00,2019,3,2D,Ward 2,Ethnicity/National Origin,Asian,Simple Assault,800361,395708.3,136984.04,38.90069883,-77.04947603,,{69E902D9-AEB4-4F97-B25A-924BD229353F},,,MPD,2024/02/16 21:02:52+00,2776,
-77.0396554650008,38.9246640795471,19049685,1700 block of Columbia Rd NW,2019/03/24 04:00:00+00,1600,2019/03/24 04:00:00+00,2019,3,3D,Ward 1,Sexual Orientation,,Threats,800952,396561.52,139643.1,38.92465629,-77.03965317,,{BFD2E4A7-C1CA-4A46-BE2F-DD31175C91A3},,,MPD,2024/02/16 21:02:52+00,2777,
-77.0430531728219,38.9196658692773,19050952,1800 block of Kalorama Rd NW,2019/03/26 04:00:00+00,1515,2019/03/26 04:00:00+00,2019,3,3D,Ward 1,Sexual Orientation,,Damage/Defacing/Destruction of Property,803565,396266.63,139088.39,38.91965808,-77.04305087,,{B08A0E04-1CEF-4A71-AE3B-3A3D0264B33D},,,MPD,2024/02/16 21:02:52+00,2778,
-77.0499797096587,38.9025337467168,19051332,2400 block of K St NW,2019/03/27 04:00:00+00,0803,2019/03/27 04:00:00+00,2019,3,2D,Ward 2,Race,White,Simple Assault,805065,395664.92,137186.89,38.90252596,-77.04997741,,{778B9D09-EC70-468E-B6DA-B314985B2648},,,MPD,2024/02/16 21:02:52+00,2779,
-77.0000411336837,38.9002126249065,19052430,400 block of H St NE,2019/03/28 04:00:00+00,1836,2019/03/28 04:00:00+00,2019,3,1D,Ward 6,Ethnicity/National Origin,Asian,Simple Assault,810821,399996.63,136928.04,38.90020484,-77.00003885,,{7A918631-DE3F-457B-B16E-23D0CAD64F65},,,MPD,2024/02/16 21:02:52+00,2780,
-77.097051443491,38.946059737956,19052770,4900 block of Massachusetts Ave NW,2019/03/29 04:00:00+00,1120,2019/03/29 04:00:00+00,2019,3,2D,Ward 3,Religion,Jewish,Stalking,814080,391587.02,142021.93,38.94605194,-77.09704913,,{B267FDC2-F522-4D2E-80DE-FC0F2C183B44},,,MPD,2024/02/16 21:02:52+00,2781,
-76.9677803026284,38.8685741040984,19053554,1700 block of 28th ST SE,2019/03/30 04:00:00+00,1503,2019/03/30 04:00:00+00,2019,3,6D,Ward 7,Sexual Orientation,,Simple Assault,812298,402796.28969655,133416.41426524,38.86856632,-76.96777803,,{C6045A16-1933-4D2E-A4E6-A31B347C40B4},,,MPD,2024/02/16 21:02:52+00,2782,
-77.0321398557308,38.9237070921628,19054139,2600 block of 14th ST NW,2019/03/31 04:00:00+00,1347,2019/03/31 04:00:00+00,2019,3,3D,Ward 1,Race,White,Robbery,810263,397213.19,139536.61,38.9236993,-77.03213756,,{E724718A-F854-4343-9C8C-880CC278DBAE},,,MPD,2024/02/16 21:02:52+00,2783,
-77.0106775231277,38.9085742307433,19055784,Unit block of O St NW,2019/04/03 04:00:00+00,0030,2019/04/03 04:00:00+00,2019,4,3D,Ward 5,Race,White,Threats,809161,399074.1,137856.3,38.90856644,-77.01067524,,{695F2FFD-AE50-445B-9D20-6ADF71732F6B},,,MPD,2024/02/16 21:02:52+00,2784,
-76.9973177372149,38.8851420886596,19056606,600 block of Pennsylvania Ave SE,2019/04/04 04:00:00+00,0945,2019/04/04 04:00:00+00,2019,4,1D,Ward 6,Race,Black,Simple Assault,801982,400232.91628617,135255.09557895,38.8851343,-76.99731546,,{0FA05D67-74A1-434B-902B-86DD293D9CF5},,,MPD,2024/02/16 21:02:52+00,2785,
-76.9851232282259,38.8671874745612,19056514,1900 block of 14th St SE,2019/04/04 04:00:00+00,0502,2019/04/04 04:00:00+00,2019,4,7D,Ward 8,Gender Identity/Expression,,Simple Assault,807443,401291.26,133262.1,38.86717969,-76.98512095,,{031AC0D4-44BF-4228-AAAB-C149E22BC5F1},,,MPD,2024/02/16 21:02:52+00,2786,
-77.0120917322297,38.94387831771,19057387,Unit block of Rock Creek Church Rd NW,2019/04/05 04:00:00+00,1350,2019/04/05 04:00:00+00,2019,4,4D,Ward 4,Ethnicity/National Origin,Jewish,Damage/Defacing/Destruction of Property,806028,398951.96,141775.37,38.94387052,-77.01208944,,{704D4D6D-D1E9-4148-B695-82B8B2C8BF12},,,MPD,2024/02/16 21:02:52+00,2787,
-77.0234441903088,38.9168761638835,19058173,800 block of Florida Ave NW,2019/04/06 04:00:00+00,1711,2019/04/06 04:00:00+00,2019,4,3D,Ward 1,Sexual Orientation,,ADW,813652,397967.04,138778.09,38.91686837,-77.0234419,,{2A70C9D1-B53A-458F-919A-8EC720A79D20},,,MPD,2024/02/16 21:02:52+00,2788,
-77.0234591041764,38.899819216193,19060853,800 block of H St NW,2019/04/10 04:00:00+00,1704,2019/04/10 04:00:00+00,2019,4,1D,Ward 2,Ethnicity/National Origin,Asian,Simple Assault,804955,397965.26,136884.63,38.89981143,-77.02345681,,{56A32595-EED2-4DC4-870F-BE7BC48390C8},,,MPD,2024/02/16 21:02:52+00,2789,
-77.0596526589166,38.9375328727569,19061408,3600 block of Connecticut Ave NW,2019/04/11 04:00:00+00,1450,2019/04/11 04:00:00+00,2019,4,2D,Ward 3,Race,White,Threats,808927,394828.42,141072.59,38.93752508,-77.05965035,,{96A95B96-7BE5-43BE-B365-34FC8B3A566E},,,MPD,2024/02/16 21:02:52+00,2790,
-77.0365081316693,38.9159386480892,19063340,1900 block of 16th St NW,2019/04/14 04:00:00+00,1527,2019/04/14 04:00:00+00,2019,4,3D,Ward 2,Sexual Orientation,,Simple Assault,812944,396834.05,138674.39,38.91593086,-77.03650584,,{03CAA16A-E893-44B1-92B1-B596BC05B0C8},,,MPD,2024/02/16 21:02:52+00,2791,
-77.0265141773558,38.9072457711986,19065707,1000 block of N St NW,2019/04/17 04:00:00+00,1800,2019/04/18 04:00:00+00,2019,4,3D,Ward 2,Race,White,Threats,802875,397700.49,137709.11,38.90723798,-77.02651189,,{23D11C4E-6CE8-40C8-86B5-C28CC3BCFE84},,,MPD,2024/02/16 21:02:52+00,2792,
-77.0128474958559,38.9181200585692,19067093,100 block of V St NW,2019/04/20 04:00:00+00,0927,2019/04/20 04:00:00+00,2019,4,3D,Ward 5,Race,White,Threats,815178,398886.04,138915.99,38.91811227,-77.01284521,,{31508BA8-B0CA-4E46-9A6B-ABE8B476AE4D},,,MPD,2024/02/16 21:02:52+00,2793,
